O3,NO2,SO2,NOXasNO2,PM2.5,PM10,temp,humid,pres,timestamp,site_id
28.96888298684239,4.867433194313716,0.2226380196333176,7.166976821032615,6.601143980988449,20.527735371049488,6.819370412584714,91.0494923807578,1003.2436189768129,2016-01-01,BRIS [AQ]
30.00704938908821,7.342425681982748,0.4769322412111827,7.714876025985896,6.078516411420646,16.33876955394049,9.103522455641217,94.40776452590582,991.269007001792,2016-01-02,BRIS [AQ]
35.48812084989147,4.621689949173039,0.3636710819737742,5.287918294847609,5.085784106519303,20.669646742386,7.991569581010496,89.8797523620807,979.803268724959,2016-01-03,BRIS [AQ]
30.63266251813171,4.874079604938346,0.27576406293854083,6.860609650763303,5.289211416339509,17.74448044737131,7.696191107078703,89.14724839346414,973.5420515849487,2016-01-04,BRIS [AQ]
17.568452172548337,12.44310224072392,0.8890987017638138,14.445458724499966,10.772332297763782,16.582630958910123,7.738806778968161,92.78688072712883,978.1459891391177,2016-01-05,BRIS [AQ]
15.335909075733506,11.60079110361865,0.9194147343561476,15.953057618504298,13.142150553364354,23.72288883179872,6.754649467719979,90.62086969063266,983.8972933766563,2016-01-06,BRIS [AQ]
27.00129241803982,6.515696318919721,0.4530189060050081,9.385484642143604,7.162486493452416,25.11358872792399,6.521762331396555,84.20307638126852,985.1019864079807,2016-01-07,BRIS [AQ]
33.65421562342458,6.561982162156438,0.49613809370656936,6.046468872363739,4.455608608638881,22.27437567040711,7.1713682129117045,83.84082026051617,986.787438113054,2016-01-08,BRIS [AQ]
32.343528711543684,4.889314573288371,0.4351868126511821,6.314513155861446,6.164585347601633,19.712258023466674,6.801575998518674,88.14026902201525,982.4047668378022,2016-01-09,BRIS [AQ]
28.769707514616556,5.962225137700581,0.41611037025146125,8.106595652775425,6.862461978380899,16.061137015083673,5.818691906978655,90.24260151931432,973.8461039364553,2016-01-10,BRIS [AQ]
24.409981026180645,9.893070042509494,0.7273830187623108,10.870660127506198,7.8544614552553025,20.74886336566184,5.605536181077913,87.65163850362904,977.3695799787201,2016-01-11,BRIS [AQ]
23.795507855561873,8.09997301436147,0.7351519412020219,10.747180697683596,9.122933810836825,32.71367397263808,5.256533937488333,83.34158888872426,994.3048666554366,2016-01-12,BRIS [AQ]
30.095107725600453,5.7461081282535025,0.5325846177652884,7.187199837213129,6.724012718327422,27.096987025800257,4.553280222044341,81.69735030202257,1003.4977244621441,2016-01-13,BRIS [AQ]
33.16578790142649,6.69871998822375,0.5190697046277989,6.524534088611016,4.2649674776787805,15.25210006483773,3.757654835687949,78.65719231890415,1004.7893784130026,2016-01-14,BRIS [AQ]
24.29011012408612,10.167505071919987,0.8492749505611875,13.225130078893445,9.388212630811749,25.059946461828357,2.76732511819307,78.06125654265054,1014.3880067692082,2016-01-15,BRIS [AQ]
15.912254205120533,12.287686927294663,1.040680755607804,15.688156793188352,14.46577796981162,32.869558367073175,2.8827546649457783,86.99706752462625,1022.3959844513141,2016-01-16,BRIS [AQ]
19.34494995413769,8.308094022742413,0.6274496160007685,8.96712027244782,11.778176905263157,21.664923371139384,4.471174612234337,94.16786869453904,1014.8809321889142,2016-01-17,BRIS [AQ]
19.322563572100652,8.679406470597709,0.8772906618672924,12.516712561555726,16.724428846879153,27.637469071141975,3.7991647568994944,88.30652363134666,1005.8925849765902,2016-01-18,BRIS [AQ]
9.505739275164997,16.42025860313126,1.8247167485506233,27.390441433572576,32.721048271260095,49.02906144553612,-0.022732045709042456,82.70591041316526,1009.0382488470467,2016-01-19,BRIS [AQ]
8.890154777682413,15.652442523423638,1.5697530418971117,26.60915447681157,33.70361845776562,42.72435567665198,-0.6860408333512986,86.23176506549414,1012.9176114249074,2016-01-20,BRIS [AQ]
22.00837479063654,7.25214223494215,0.5115787675354097,10.051047346795277,16.06450915409315,24.708645511098222,4.3460648330582,90.7694760559122,1010.0233212481431,2016-01-21,BRIS [AQ]
31.08924509994689,4.268144358386339,0.20979614977530986,3.626365211155834,5.652081696993996,32.3744676942551,8.811669923010225,92.45243231029211,1010.3464684621528,2016-01-22,BRIS [AQ]
29.65129835378744,5.16043597178979,0.41557372276984267,7.265612658370903,8.776746037040017,40.2172612476918,10.171058510065317,92.33937928973174,1017.0319159579423,2016-01-23,BRIS [AQ]
27.65966284622337,5.856067211227195,0.45413507809844444,7.179844329541576,10.606477928062365,29.352621177100723,11.475423269102182,89.74026230648427,1018.8648587781674,2016-01-24,BRIS [AQ]
30.800491169858102,4.3491596517406705,0.27691079328748536,4.4721157132916645,6.864147742190662,23.632962238873244,11.741826043515804,86.76779799492749,1011.6108894724462,2016-01-25,BRIS [AQ]
33.990267563832234,3.292852222586155,0.285051359681088,5.00404678753892,4.686322558367514,23.137896034264145,10.136329127885233,85.85730080255756,1003.4083869170299,2016-01-26,BRIS [AQ]
34.66200889401544,5.505483513844912,0.467348630449419,6.450975377498884,5.363292180429751,21.675719141425986,9.007854707623064,85.51880703722726,1004.7970553992229,2016-01-27,BRIS [AQ]
36.6065973322661,5.323424469422708,0.36861664792783133,5.788945441382813,5.574607873808529,29.564058011834526,9.005591129775286,85.57086853662271,1012.1642547189508,2016-01-28,BRIS [AQ]
38.81295598760548,4.036244593523063,0.30564036432497327,5.439437846536711,5.34579166576213,35.86078600359021,8.433286017399295,84.23289948774514,1010.1815320679137,2016-01-29,BRIS [AQ]
37.039120612477575,5.436938699117786,0.43401938669590684,6.219149014794404,5.685039515453505,33.60833862698762,7.4551981540635435,83.88794342803834,1002.834778988563,2016-01-30,BRIS [AQ]
